unique_id,customer_id,local_guide,date_year,text,store_name,company_name,text_response
94,79,True,2023,"Very nice, tidy shop. The prices are ok. Large selection of clothing for women, men, children. Friendly and helpful staff.",Munich Outlet,adidas,
95,12,True,2022,"Appointments have to be made precisely because of Corona, but the employees can't do anything about it. Usually very good selection, great prices and everyone is very nice and helpful.",Munich Outlet,adidas,
96,4,True,2022,"Hello everyone.
I bought a few shoes that I had to complain about after a few weeks because one shoe was really tight. Even though I had worn the shoes, the Adidas store …",Munich Outlet,adidas,
97,13,True,2022,"Loading was okay, we were hoping for a little more, but we had the same problem as Herzogenaurach...the sizes!!! Well...at least I picked up a nice sweat jacket for the kid. Maybe one more point. On the subject of socks, almost all of them …",Munich Outlet,adidas,
98,62,True,2023,My absolute favorite shop. Always find something. The staff is super cool and the store is clean and tidy.,Munich Outlet,adidas,
99,43,False,2022,"Since my husband is not the athletically slim type, we looked for sports pants and T-shirts and indoor shoes for his rehabilitation and found what we were looking for in XL. And all of this in one store - simply brilliant! Plus 20% off your first purchase if you download the app. Absolute recommendation for all ages!",Munich Outlet,adidas,
100,40,False,2023,You can save money here,Munich Outlet,adidas,
101,180,False,2023,Of course there is a large selection but for people with small budgets it is not possible to shop there.,Munich Outlet,adidas,
102,172,True,2023,"Mega prices, unfortunately not in size 48.",Munich Outlet,adidas,
103,149,True,2023,I like to go there. You can find really good things there at great prices!!,Munich Outlet,adidas,
104,171,False,2023,"Contrary to my expectations, there were no umbrellas, but there were shoes at top prices.",Munich Outlet,adidas,
105,129,False,2023,It's worth looking at... the product range is very rich,Munich Outlet,adidas,
106,164,False,2023,"Unfortunately only small sizes for shoes and also for jackets, pants, T-shirts and sweatshirts.",Munich Outlet,adidas,
107,157,True,2023,"We were very positively surprised, really nice service",Munich Outlet,adidas,
108,140,True,2023,Nike store was fresh dynamic and full of life. Unfortunately you can't say anything about Adidas here. A pity.,Munich Outlet,adidas,
109,54,False,2021,"If I could give 0 stars, you would have deserved this:
Online appointment booking due to Covid-19:
It's unbelievable that you first have to download the app to book an …",Munich Outlet,adidas,
110,119,True,2023,"Cool shop, nice people, big parking lot
Unfortunately there was nothing for me...",Munich Outlet,adidas,
111,105,True,2023,"Adidas sports clothes at outlet prices. Depending on what you need and what you have available, you can get one or two bargains. Good selection of sports shoes and trendy sneakers if you like the design.",Munich Outlet,adidas,
112,0,True,2022,Good choice. Sometimes you can get really good bargains. Enough parking spaces available.,Munich Outlet,adidas,
113,203,True,2022,Entry for a short time and shock prices are still affordable. But the main thing is yet to come. I found Reebok sneakers for 16 euros. I had a great time with the purchase. I'm coming again in a couple of months. Thank you.,Munich Outlet,adidas,
114,133,True,2023,Friendly staff. Clearly sorted. But I'd rather buy Nike from my neighbor. He often has special offers outside of holiday periods,Munich Outlet,adidas,
115,100,True,2022,Cheap prices and nice employees. The range isn't the largest but you can still find something suitable,Munich Outlet,adidas,
116,55,True,2021,"DANGER !!! Hands off !!!
Bought an original Adidas sweatshirt on Saturday. At home it was washed according to the instructions and the L became S to M. So much for the quality of the …",Munich Outlet,adidas,
117,101,True,2023,"Good offers and friendly, courteous staff.",Munich Outlet,adidas,
118,52,True,2021,"Quite a nice outlet that, after a long time, followed suit with the American competition across the street. In my opinion, the pricing and, above all, the friendliness could also be imitated.",Munich Outlet,adidas,
119,2,True,2023,I got some really good deals,Munich Outlet,adidas,
120,158,True,2022,"nice, large store with great sportswear from Adidas and Reebok! You can get a bargain there. What I personally miss is the Terrex corner 🤪 …",Munich Outlet,adidas,
121,69,False,2023,"Always have good bargains, I bought sports shoes and training pants.
Staff is very friendly and accommodating.",Munich Outlet,adidas,
122,85,True,2022,"Was there for the first time. Was positively surprised by the store itself and the range. However, shoes in 45/46 are relatively rare.",Munich Outlet,adidas,
123,37,True,2022,Large assortment. Prices reasonable. But you can also find offers at top prices.,Munich Outlet,adidas,
124,88,True,2022,Good selection at fair prices...and nice staff. Everyone will find something here.,Munich Outlet,adidas,
125,183,True,2022,"This is an outlet: good prices but not all sizes.
The staff are very helpful.",Munich Outlet,adidas,
126,141,True,2023,"Well, there are better stores",Munich Outlet,adidas,
127,155,True,2022,"Always a bargain. As in all the outlets, you have to see what is there, but something always works.",Munich Outlet,adidas,
128,76,True,2023,Recommended if you want to save money.,Munich Outlet,adidas,
129,78,True,2023,Nice outlet. There are always good offers.,Munich Outlet,adidas,
130,168,True,2022,Coronavirus time customers must make an appointment online and are only allowed 30 minutes of shopping.,Munich Outlet,adidas,
131,83,True,2022,"Good selection, nice sellers and often bargains.",Munich Outlet,adidas,
132,9,False,2022,"Very unfriendly and unhelpful staff, I've had this experience several times now!",Munich Outlet,adidas,
133,44,True,2023,"Large selection of sportswear and shoes.
Friendly staff",Munich Outlet,adidas,
134,5,False,2023,I recommend ! Top prices and range. 100% service,Munich Outlet,adidas,
135,77,True,2023,"What can you say, the quality and prices are just right",Munich Outlet,adidas,
136,66,True,2023,"Unfortunately only outlet 😢 and no men's sizes in 3 or more XL sizes, a shame and staff not interested …",Munich Outlet,adidas,
137,34,False,2023,"Simply always cool things, the only thing that's always missing when it comes to shoes are the top-notch ones.",Munich Outlet,adidas,
138,86,False,2022,"I like adidas, unfortunately there isn't that much selection, hence only four stars. Apart from that good",Munich Outlet,adidas,
139,50,False,2022,Currently more of a Reebok store. Very football-focused in the men's department. The sizes are generally very varied.,Munich Outlet,adidas,
140,8,True,2023,Quite a nice outlet store. Friendly staff.,Munich Outlet,adidas,
141,142,True,2023,"Nothing found, but it fits. Could be better",Munich Outlet,adidas,
142,57,True,2022,"Well, I don't think so, there are more online at a better price",Munich Outlet,adidas,
143,136,True,2023,Class!!,Munich Outlet,adidas,
144,165,False,2022,"Super nice staff, helpful friendly nice shop, good selection, good prices",Munich Outlet,adidas,
145,81,False,2022,I finally found sneaker socks in my size. Nice salesmen and saleswomen,Munich Outlet,adidas,
146,28,True,2023,Good store lots of things and a lot marked down.👍✌ …,Munich Outlet,adidas,
147,3,True,2023,"Lots of good offers, great items, great service",Munich Outlet,adidas,
148,48,True,2022,"Shoe selection not great, but prices are OK...",Munich Outlet,adidas,
149,39,True,2023,Very small and very little selection,Munich Outlet,adidas,
150,134,True,2022,"A cash register open, huge queues and the prices are only partially attractive.",Munich Outlet,adidas,
151,26,False,2023,Product variety is low,Munich Outlet,adidas,
152,89,False,2023,Very friendly and great selection 👍🏻🙂 …,Munich Outlet,adidas,
153,14,True,2023,The employees are very friendly and accommodating.,Munich Outlet,adidas,
154,61,True,2023,"Nice shop, no outlet prices",Munich Outlet,adidas,
155,161,False,2021,"Cool store, large selection, mega sales team! The store is worth every star!",Munich Outlet,adidas,
156,46,True,2023,It's great...,Munich Outlet,adidas,
157,207,False,2023,There is nothing interesting 🙁 …,Munich Outlet,adidas,
158,99,True,2023,Always interesting bargains,Munich Outlet,adidas,
159,121,True,2023,Unfortunately the selection is relatively small,Munich Outlet,adidas,
160,65,True,2023,"Great Adidas outlet, on the outskirts of Munich",Munich Outlet,adidas,
161,148,True,2023,Good selection and prices,Munich Outlet,adidas,
162,166,True,2023,Great prices and selection of sports equipment 👍❤️ …,Munich Outlet,adidas,
163,173,True,2022,"Always worth a visit, I usually find something...",Munich Outlet,adidas,
164,124,True,2022,Nice shop and good prices,Munich Outlet,adidas,
165,33,False,2023,Very nice advice,Munich Outlet,adidas,
166,186,True,2022,I would have imagined more bargains under outlet,Munich Outlet,adidas,
167,111,True,2022,Excellent prices. Better than Nike,Munich Outlet,adidas,
168,185,True,2022,Unfortunately only sizes up to L rarely see XL,Munich Outlet,adidas,
169,59,True,2023,I got some good deals,Munich Outlet,adidas,
170,184,False,2023,Always good bargains,Munich Outlet,adidas,
171,189,True,2023,Could also have more large sizes,Munich Outlet,adidas,
172,107,True,2023,Very good advice. Gladly again..,Munich Outlet,adidas,
173,74,True,2022,Great store at good prices,Munich Outlet,adidas,
174,175,True,2023,Super friendly staff. Some bargains made.,Munich Outlet,adidas,
175,170,True,2022,Very good prices,Munich Outlet,adidas,
176,71,True,2022,"Excellent outlet, super discounted prices",Munich Outlet,adidas,
177,36,True,2022,Nice store good deals,Munich Outlet,adidas,
178,151,True,2023,very friendly staff,Munich Outlet,adidas,
179,93,True,2024,super top,Munich Outlet,adidas,
180,103,True,2022,"Better than in Ingolstadt
More baby things, great",Munich Outlet,adidas,
181,192,True,2023,Nothing from Juve...,Munich Outlet,adidas,
182,6,False,2022,"Goods top
Unfortunately advice flopped",Munich Outlet,adidas,
183,199,False,2022,Everything worked out great,Munich Outlet,adidas,
184,18,False,2023,Very friendly staff,Munich Outlet,adidas,
185,72,True,2022,Lovely again,Munich Outlet,adidas,
186,114,True,2022,Bargain market with a good selection.,Munich Outlet,adidas,
187,204,True,2023,I expected more variety,Munich Outlet,adidas,
188,96,True,2023,Before,Munich Outlet,adidas,
189,42,False,2023,Great store,Munich Outlet,adidas,
190,64,True,2022,Good prices,Munich Outlet,adidas,
191,45,True,2022,great selection and good prices,Munich Outlet,adidas,
192,194,False,2022,affordable prices,Munich Outlet,adidas,
193,153,False,2022,Bad selection,Munich Outlet,adidas,
194,25,False,2021,Great deals and a great sales team!,Munich Outlet,adidas,
195,200,True,2023,very friendly staff,Munich Outlet,adidas,
196,70,False,2022,Good charging,Munich Outlet,adidas,
197,24,False,2021,Too sick store 😼👌🏾 …,Munich Outlet,adidas,
198,126,False,2022,👍 …,Munich Outlet,adidas,
199,135,True,2023,Good,Munich Outlet,adidas,
200,130,True,2022,Nice sellers!,Munich Outlet,adidas,
201,51,True,2023,❤️❤️,Munich Outlet,adidas,
202,144,False,2021,Very nice,Munich Outlet,adidas,
204,128,False,2023,👍 …,Munich Outlet,adidas,
205,202,True,2022,Fits,Munich Outlet,adidas,
206,10,False,2021,Very friendly staff,Munich Outlet,adidas,
207,102,True,2023,👍 …,Munich Outlet,adidas,
208,193,False,2022,👍🏻👍🏻👍🏻 …,Munich Outlet,adidas,
209,60,False,2021,Nice outlet,Munich Outlet,adidas,
0,3,True,2024,"I was in the store on December 1st when there was an event, and I received a bottle as a gift. My friend got a keychain and a 20% voucher. Then, I bought a pair of shoes using the discount. …",Munich Terrex Store,adidas,
1,60,True,2023,The store is very nice and innovative!! I love the store light that it feels really natural with the plants in the store. The staffs are friendly and very knowledgeable!!! Nice selection of out door clothes! I got told that Terrex Thursday takes placed every Thursday evening. I will have to join it once!,Munich Terrex Store,adidas,
2,5,False,2023,"Visited the place thrice to try out different shoes, Raymond and other staff were exceptionally kind and patient to help me in selecting the right shoes. Their expertise about the sport is unparalleled! They all know about their product …",Munich Terrex Store,adidas,
3,42,True,2023,The good store for premium Adidas products. I was looking for shoe. There are so many including the new model sport shoes. Recommend!!!,Munich Terrex Store,adidas,
4,32,True,2023,"The attention of the staff is incredible, they treated me more than better and I only went to pick up an order, but the attention was more than wonderful. Thank you very much for the kindness. Plus the store is also very modern 😃 …",Munich Terrex Store,adidas,
5,49,False,2024,Very friendly and professional service! Thank you Daria!,Munich Terrex Store,adidas,
6,52,True,2023,"Service is very good they have Kunden Beratern that speak a variety of languages. They know their products and are  willing to assist in any which way.
I like the verex range, but their München Flagship store is poorly layed out. It …",Munich Terrex Store,adidas,
7,9,False,2022,"What an experience to be in such a store! All TERREX and 5.10 products for your next adventure in one curated location. You can even plan your next trip right in the store, it's next to the cash desk 👀 …",Munich Terrex Store,adidas,
8,64,True,2023,"Extremely knowledgeable and helpful staff, especially Raymond, who gave me great advice on hiking trails in Europe.",Munich Terrex Store,adidas,
9,8,False,2022,Super innovative store. I just love the way adidas is realizing sustainability with their products and the store. A visit is a must if you are an outdoor lover!,Munich Terrex Store,adidas,
10,8,False,2022,Super innovative store. I just love the way adidas is realizing sustainability with their products and the store. A visit is a must if you are an outdoor lover!,Munich Terrex Store,adidas,
11,4,True,2022,"Finally a home for the FiveTen mountain biking and climbing gear. And all the adidas Terrex high quality stuff at ones fingertips, including the new snow sports and mountaineering grade wear",Munich Terrex Store,adidas,
12,57,False,2022,"amazing store! super cool products, nice and helpful staff.",Munich Terrex Store,adidas,
13,25,False,2022,"First Terrex store in Europe where you can find everything for outdoor activities, technical apparel and shoes for trail running, climbing (5.10) and mountaineering.",Munich Terrex Store,adidas,
14,6,False,2022,What a store experience! Really fascinated by the sustainable efforts adidas put into this store! A must if you are in munich,Munich Terrex Store,adidas,
15,45,True,2023,"I was poorly informed to do the tax refund in the airport exiting EU, when actually it should be done within Germany.",Munich Terrex Store,adidas,
16,28,False,2022,Excellent store to check out the full Terrex and Five Ten collection!,Munich Terrex Store,adidas,
17,39,True,2024,Ok..,Munich Terrex Store,adidas,
18,29,False,2022,"Check out the beautiful SKI and SNOW collection... Downhill, Touring, X Country... wow!!",Munich Terrex Store,adidas,
19,22,True,2023,If your an adventurous get your gear here 😁 …,Munich Terrex Store,adidas,
20,63,False,2023,Wonderful experience,Munich Terrex Store,adidas,
21,33,False,2022,You have to check out that footwear wall…,Munich Terrex Store,adidas,
22,58,False,2023,Loved the store.,Munich Terrex Store,adidas,
23,41,False,2023,"Great store, large selection, very competent advice. There was a latte café at the end. Great customer experience. Gladly again at any time!",Munich Terrex Store,adidas,
24,54,True,2022,Great innovative store! Great products and lots to discover! Sustainability is on the agenda! Changing rooms are great and interactive! The staff was very helpful and was available to give advice and support!,Munich Terrex Store,adidas,
25,15,True,2023,The gentleman who advised me was really well informed about the materials and areas of application of the individual shoes! I'm really super satisfied and ended up buying the freehiker 2 in beige. Super happy with the shoe!,Munich Terrex Store,adidas,
26,7,False,2022,"new outdoor pearl in the heart of Munich. With the new adidas TERREX store you can not only find products for all your planned outdoor adventures in the mountains or your city, but you can also get inspiration for new trips. The staff is very knowledgeable and can recommend the right equipment for the whole family.",Munich Terrex Store,adidas,
27,43,False,2024,"Large selection of Terrex clothes and stuff, the salespeople know their stuff and gave me great advice.",Munich Terrex Store,adidas,
28,65,False,2024,Nice shop with a good selection and friendly and courteous employees. Gladly again,Munich Terrex Store,adidas,
29,10,True,2023,Small and fine shop. It is clear and the staff is super friendly and helpful.,Munich Terrex Store,adidas,
30,38,True,2024,Top seller who listens. I will shop here more often and not just for sports shoes.,Munich Terrex Store,adidas,
31,44,True,2023,"Very cool, clear and tidy store. The staff is incredibly friendly, the advice was perfect and the best possible product was found for me. …",Munich Terrex Store,adidas,
32,14,False,2023,German: So we were there to buy hiking shoes for the summer and because we had an Adidas voucher. My husband and I both received really good advice and service there. Many shoes were reduced and were cheaper than on the Adidas website. We …,Munich Terrex Store,adidas,
33,66,False,2023,"Unreliable. (click and collect)
Collection not possible during opening hours.",Munich Terrex Store,adidas,
34,18,False,2023,Super structured and clear store. Designed purely for Terrex outdoor products that are really great. Always worth a stop for us when we are in Munich!,Munich Terrex Store,adidas,
35,17,True,2023,"Ordered 2 pairs of shoes online. Picked up from this store 2 days later. Friendly staff, everything went well. Gladly again.",Munich Terrex Store,adidas,
36,12,False,2023,Good shop but unfortunately only for outdoor use. Couldn't find an Adidas shop with handball items in the whole of Munich,Munich Terrex Store,adidas,
37,2,True,2022,"We were there shortly before closing time to buy something that wasn't in stock.
The colleague was super nice and helpful and suggested another store where we …",Munich Terrex Store,adidas,
38,16,False,2023,"Great friendly shop, competent and well organized.
A small point is that sometimes customer advisors don't speak German.",Munich Terrex Store,adidas,
39,62,True,2022,Great store concept! Sustainability is a big topic and is implemented there in the best possible way. Very friendly and customer oriented staff. The majority of active athletes work in the store and are happy to pass on their knowledge and …,Munich Terrex Store,adidas,
40,61,False,2023,"An agent for Adidas, but it does not have many options, unfortunately. In general, their treatment is upscale, but the availability of product options is very few, which is not what it should be.",Munich Terrex Store,adidas,
41,53,False,2023,"Great, clear and beautiful store. The advice was impeccable and incredibly friendly (not fake).",Munich Terrex Store,adidas,
42,47,False,2023,"Great shop with strong advice, a lot of selection of outdoor products and friendly staff. Thanks!",Munich Terrex Store,adidas,
43,11,True,2022,"Five stars are fully justified. A great, motivated team works here on solutions for customers. We look forward to our next purchase…",Munich Terrex Store,adidas,
44,1,True,2023,I was advised by a super friendly employee. The selection is very large and varied. I'll be coming back here soon to buy new hiking equipment.,Munich Terrex Store,adidas,
45,37,True,2022,"Well-equipped store, very clear and modern. Friendly, courteous employees. Typically Adidas. The long wait for the first Terrex store in Munich was definitely worth it.",Munich Terrex Store,adidas,
46,55,False,2023,Did a large purchase here. Mega service and the Terrex collection from Adidas is awesome. The staff is very nice here and gives you perfect advice!,Munich Terrex Store,adidas,
47,27,True,2023,Super cool store. I'm totally convinced of Adidas Terrex anyway and now there is its own Terrex store. That's just great.,Munich Terrex Store,adidas,
48,34,True,2024,Good selection and advice,Munich Terrex Store,adidas,
49,26,False,2023,Really great advice! Super nice & very competent!,Munich Terrex Store,adidas,
50,20,False,2023,friendly people always with professional advice!,Munich Terrex Store,adidas,
51,36,False,2024,Give a location for each visitor,Munich Terrex Store,adidas,
52,56,True,2023,"Really cool store!
Great products for sports and everyday life. Chic design, nice experts.",Munich Terrex Store,adidas,
53,46,False,2023,Nice advisors and good selection.,Munich Terrex Store,adidas,
54,35,True,2023,"Great store, I love Terrex. Ambiance is great.",Munich Terrex Store,adidas,
55,30,False,2023,Super cool modern store with great clothes and good advice!,Munich Terrex Store,adidas,
56,23,False,2023,"Very good service, I recommend Antonio!!! Very patient and would ask for him!",Munich Terrex Store,adidas,
57,19,False,2023,Very competent advice! Super friendly employee!,Munich Terrex Store,adidas,
58,0,False,2023,"Large and varied selection, very nice and helpful service. Gladly again!",Munich Terrex Store,adidas,
59,31,False,2023,Competent advice with very good knowledge of the sport and own experience with the products,Munich Terrex Store,adidas,
60,51,False,2023,"Very friendly, knowledgeable staff.",Munich Terrex Store,adidas,
61,13,True,2022,"Poorly equipped
Unfriendly, self-centered staff (some of them can't speak German)
Definitely not a recommendation!!!",Munich Terrex Store,adidas,
62,24,False,2023,Top business. Very friendly service,Munich Terrex Store,adidas,
63,59,True,2023,There are only Terrex products,Munich Terrex Store,adidas,
64,48,False,2023,Very nice and helpful!!,Munich Terrex Store,adidas,
65,40,True,2023,Greetings from Serbia for a seller from Greece,Munich Terrex Store,adidas,
66,50,False,2023,Very nice advice!,Munich Terrex Store,adidas,
67,21,True,2022,Great shop,Munich Terrex Store,adidas,
0,44,True,2023,"The store is awesome and the staff are super friendly. The Brazilian guy, Jonathan helps me a lot to find the right gift for my son. Thanks a lot.",Nuremberg Store,adidas,
1,174,True,2024,I really enjoy the wide variety of products and the A-1 customer service. A great experience every time.,Nuremberg Store,adidas,
2,172,True,2023,Hyperrealism! This store gave me the feeling of a rollercoaster. It moves so fast and very exciting to travel inside. It is like a whole new world. Great and affordable too #MrAdidas,Nuremberg Store,adidas,
3,216,True,2023,"Same wonderful service as usual.
Today (10/11/2023) I was served by a young lady called Julia who demonstrated absolutely first quality in Customer Service",Nuremberg Store,adidas,
4,143,True,2023,"The employee gave wrong information, I couldn't buy what I needed and didn't get time to come back.",Nuremberg Store,adidas,
5,167,True,2023,"The guys in the shop are very very good and so  cool, they take the time to help me and after I share this shop to my friends and they tried some jerseys. So, thank you so much !!!!",Nuremberg Store,adidas,
6,146,False,2024,Very bad costumer service.,Nuremberg Store,adidas,
7,258,False,2022,"Terrible customer service. If you didn't want to be a salesperson, find another job! Ignoring customers even though they asked very nicely is not on!",Nuremberg Store,adidas,
8,254,True,2024,Best in nurenberg,Nuremberg Store,adidas,
9,249,True,2023,Need more collections,Nuremberg Store,adidas,
10,137,True,2023,Not much to offer but overall it looks good.,Nuremberg Store,adidas,
11,75,True,2024,Good,Nuremberg Store,adidas,
12,102,True,2019,Employee's are very friendly and there is a great selection there,Nuremberg Store,adidas,
13,192,True,2020,Dope place. Good staff. Would 100% recommend.,Nuremberg Store,adidas,
14,79,False,2020,"Great style, original design, little future impression, please in all cities...",Nuremberg Store,adidas,
15,190,True,2019,"Practic store but small and there you cab find just new stuff, there is no old types of shoes. …",Nuremberg Store,adidas,
16,87,True,2017,I expected they have a larger product offering. But I was disappointed.,Nuremberg Store,adidas,
17,35,True,2018,Quality products. The staff really spent time with us to find the right shoes.,Nuremberg Store,adidas,
18,118,True,2018,2nd year in a row and no prints for Manchester United jersey. Silly excuse for not being able to print names,Nuremberg Store,adidas,
19,116,True,2019,Crowded cause in the very middle of the city but very nice,Nuremberg Store,adidas,
20,88,True,2019,Very pleasant staff here,Nuremberg Store,adidas,
21,261,True,2023,Ok,Nuremberg Store,adidas,
22,2,True,2018,Adidas is a good store for atletic and sportive goods...High quality items...,Nuremberg Store,adidas,
23,278,True,2023,Everything was fine,Nuremberg Store,adidas,
24,170,True,2019,Good selection/choices,Nuremberg Store,adidas,
25,26,False,2018,...they have no idea what they are doing...,Nuremberg Store,adidas,
26,241,False,2019,Not so big as i thought,Nuremberg Store,adidas,
27,164,True,2018,"Friendly staff, expensive",Nuremberg Store,adidas,
28,220,True,2020,Very good,Nuremberg Store,adidas,
29,49,True,2017,They quality goods,Nuremberg Store,adidas,
30,280,True,2019,Good store,Nuremberg Store,adidas,
31,23,True,2018,Nice service...,Nuremberg Store,adidas,
32,61,True,2017,Great store,Nuremberg Store,adidas,
33,180,False,2020,Bit pricey,Nuremberg Store,adidas,
34,74,True,2019,Base!,Nuremberg Store,adidas,
35,168,True,2020,Top,Nuremberg Store,adidas,
36,27,False,2020,ANNNEEE,Nuremberg Store,adidas,
37,91,False,2020,Cool,Nuremberg Store,adidas,
38,78,True,2020,Very good !,Nuremberg Store,adidas,
39,269,False,2019,good,Nuremberg Store,adidas,
40,215,True,2018,Ok,Nuremberg Store,adidas,
41,132,True,2019,Expensive,Nuremberg Store,adidas,
42,76,True,2018,Super,Nuremberg Store,adidas,
43,110,False,2020,Top,Nuremberg Store,adidas,
44,114,False,2024,"Today, January 2nd, around 6 p.m. I had a very unpleasant stay at the checkout.
I had a question and was initially put off so that an internal topic could be discussed …",Nuremberg Store,adidas,
45,101,True,2023,"Although it is at the core of Adidas in the world (it must be remembered that the brand has its world headquarters in Nuremberg) and that the store is also in the center of the city, I found it frankly small and with very little assortment of products . This fact surprised me in a not very positive way",Nuremberg Store,adidas,
46,38,True,2023,"Beautiful, modern store with friendly and competent employees. I was looking for new sneakers and after trying them on, I quickly and easily decided on the new Sambas. Good advice from the seller, who very businesslike offered me additional items. 😉 I felt comfortable and would like to come back again. …",Nuremberg Store,adidas,
47,160,False,2024,"I would like to share with you my disappointment regarding my recent experience at this Adidas store. As a long-time fan of your brand, I have always appreciated your products. Unfortunately, I found that my positive attitude was clouded by …",Nuremberg Store,adidas,
48,141,False,2024,Initially a great Adidas store. Now there is a new regulation that means you are no longer allowed to buy certain shoes because you don't know the size yourself. Disrespectful behavior. Gifts for family have been canceled,Nuremberg Store,adidas,
49,159,False,2023,"First, worn shoes are sold to a 14 year old and when you want to return them, you only get a voucher and not your money.
There was probably no consultation, and the shoes were two sizes too big. …",Nuremberg Store,adidas,
50,213,True,2024,"The people there were very helpful with everything and also on the phone! I had bought my Real Madrid jersey from another store, but there was no letter to stick on the back of the jersey. So with just one small phone call I spoke to this business and got it done quickly! Thank you guys!!",Nuremberg Store,adidas,
51,135,False,2023,I went to pick up an order. I tried on the clothes and asked if I could change the size as some items didn't fit me. They said no and told me to order from the front. They gave me no further explanation. On the website I saw that the sizes …,Nuremberg Store,adidas,
52,134,True,2023,Super friendly sellers and expert and patient advice! Great atmosphere in the store. And the fact that the sellers are all wearing FCN jerseys today is a cool promotion.,Nuremberg Store,adidas,
53,183,False,2024,"First we were shouted at, then we wanted to give bad feedback in the shop and we were then forbidden from doing so. So you can only write reviews if they are good. Not recommended",Nuremberg Store,adidas,
54,287,True,2024,"The pink crop hoodie was so cute and it was on sale so I bought it.
I've been to many other Adidas stores, but I've never seen that product before, so I'm very satisfied.",Nuremberg Store,adidas,
55,126,True,2023,Very nice and large Adidas store. I was looking for an outfit for yoga and Lucas helped me a lot and was very patient with me 😅 after I tried out the entire fitness department. Was very satisfied and would happily buy from him and Adidas again. …,Nuremberg Store,adidas,
56,185,True,2023,Good choice. Great advice. I'll be back.,Nuremberg Store,adidas,
57,195,True,2024,Good advice but massively overpriced,Nuremberg Store,adidas,
58,175,True,2023,"I wanted to have Messi printed on my number 10 jersey! They say that Messi is a Nike player! I should go to Nike! 🤣🤣🤣🤣full
unsympathetic… 0 from me!! …",Nuremberg Store,adidas,
59,279,False,2024,Hello 👋 Very good! …,Nuremberg Store,adidas,
60,133,True,2023,It is good and has many colors for you to choose from,Nuremberg Store,adidas,
61,231,True,2023,"The store itself is very nice, clean and the employees are friendly and competent, prices are OK for the quality, but a small selection of sizes",Nuremberg Store,adidas,
62,13,True,2018,Cool store. Friendly and competent service. A visit is worthwhile.,Nuremberg Store,adidas,
63,20,True,2023,"A very strange shop. Not from the employees, but from the prices. Everywhere Adidas products that are identical to those in the store cost more. Today I bought a pair of sneakers for my son and a backpack for my daughter, which is cheaper …",Nuremberg Store,adidas,
64,189,False,2024,Absolutely no choice on 2 floors,Nuremberg Store,adidas,
65,250,True,2023,"Very friendly employee, unfortunately they couldn't help me because no repairs were accepted or sent in.",Nuremberg Store,adidas,
66,63,False,2023,"Nice shop, good selection, helpful staff, pay directly to the staff (card payment only, otherwise at the main checkout)",Nuremberg Store,adidas,
67,92,True,2023,Unfriendly seller with zero commitment. I don't buy anything here,Nuremberg Store,adidas,
68,178,False,2023,"The team is super friendly and the advice was very professional based on their experience. As a result, I bought the perfect running shoes for myself, which I am very happy with and have no problems with. I can only recommend the store, …",Nuremberg Store,adidas,
69,193,False,2023,"Little choice for men. None of the staff made an effort, even though we were the only ones in the store. You can do better!",Nuremberg Store,adidas,
70,130,True,2023,"Great store! I would like to give it 5 stars, but the friendly but incompetent staff sold me running shoes that were too small twice. Unfortunately, I only became aware of this when I researched running shoes myself after experiencing pain …",Nuremberg Store,adidas,
71,205,False,2023,The place is clean and tidy and the workers are nice,Nuremberg Store,adidas,
72,73,True,2022,"Very friendly staff and competent. We were given very good advice and information. And you could also have fun, even though it was just before 8 p.m. Gladly again.👍🍀 …",Nuremberg Store,adidas,
73,3,True,2023,Very good advice,Nuremberg Store,adidas,
74,162,False,2023,"Nice shop, the atmosphere there is great, the selection and the employees too. Wadim is welcome to contact me :) _melissaarndt 😊 …",Nuremberg Store,adidas,
75,105,False,2023,Great nice staff. Large selection. I'd love to come shopping again,Nuremberg Store,adidas,
76,214,False,2023,"Upon request, I received great advice from a young man who then honestly and kindly recommended another store where I could continue my search :) thank you very much :)",Nuremberg Store,adidas,
77,286,False,2023,"Handling is very bad
I was waiting for a number to be printed on the T-shirt, and when my turn came, she told me that she did not do that and that I should go to the second person …",Nuremberg Store,adidas,
78,198,True,2021,"What a juice shop... super-poor selection, unmotivated staff who pointlessly swipe around on small tablets only to finally tell you that unfortunately you can't try on what you want in the store. You can safely forget and rather order online :(",Nuremberg Store,adidas,
79,166,True,2023,The staff tries very hard to help you,Nuremberg Store,adidas,
80,58,True,2023,Friendly and good advice.,Nuremberg Store,adidas,
81,99,False,2023,Great service in the store. Vadim took very good care and gave excellent advice.,Nuremberg Store,adidas,
82,263,False,2023,"Really, really unfriendly employee! You don't feel like going in there anymore. Doesn't work at all.",Nuremberg Store,adidas,
83,10,True,2023,"An ordinary Adidas in Nuremberg. Adult items are 110 euros, children's shoes are 55 euros. There is an outlet nearby and these shoes are 30 euros, 10 euros. So, if you have a vehicle, you can go to the outlet anyway.",Nuremberg Store,adidas,
84,224,False,2023,The staff is very friendly and I have always bought Adidas products because of their texture and quality. I really like it.,Nuremberg Store,adidas,
85,51,False,2020,"Was just there, wanted to buy some shoes. No one else in the store, but 3 salespeople, 2 of whom were busy with their cell phones and the 3rd preferred to sort clothes rather than ask customers about their shoe size. I left without buying …",Nuremberg Store,adidas,
