unique_id,customer_id,local_guide,date_year,text,text_response
1179,179,True,2021,Nice shop. But somehow I never find anything 🤷 …,
1180,1475,True,2018,Good but less choice than when I came last time,
1181,693,True,2020,Selection for men is rather sparse! Prices normal and occasionally a bargain!,
1182,385,False,2023,"As always, way too much money was spent 🙈. You always find something... …",
1183,528,True,2020,The name Outlet Store is unfounded as it no longer has anything to do with a previous factory outlet. Where have the bargains gone? A pity,
1184,1001,True,2020,Nice atmosphere and good opportunity to purchase branded goods at reasonable prices.,
1185,1683,True,2018,Nice outlet store. Not crowded and fair price. Lots of parking spaces in front of the door.,
1186,1268,True,2020,"Lots of shoes, also other practical products. Unfortunately no bargains, notable discounts starting at 50 euros.",
1187,820,True,2019,Always great bargains or the latest collections. Everything your heart desires.,
1188,1801,False,2022,My son and daughter-in-law were served very well.,
1189,1971,True,2020,"There is such a selection of shoes here, which is not found anywhere in Europe, and the prices are simply ridiculous",
1190,63,True,2018,Large selection. You have to look for staff but once you find someone you will be given courteous advice.,
1191,1691,True,2018,Very good service and friendly advice. Top selection,
1192,823,True,2019,Things were expensive,
1193,1549,True,2019,Large assortment. Good deals. Prices reasonable.,
1194,1964,False,2023,Good prices! Nice staff),
1195,889,True,2020,You have to find good offers here first.,
1196,1973,True,2019,Bad models!,
1197,653,True,2019,Very stylish. Does full justice to the brand character. Be careful with shoes: experience has shown that Puma tends not to fit wide feet.,
1198,1931,True,2023,Very clean and some good bargains,
1199,1797,True,2023,Great opportunity to get bargains.,
1200,1615,True,2020,"Well, if you like the brands, they are definitely cheaper than in the normal store",
1201,884,True,2019,"Everyone can find something here, but the prices could be a little cheaper for an outlet...",
1202,1299,False,2021,"Luckily we have a puma outlet store, you can get your shoes at great prices and have a large selection to choose from.",
1203,177,False,2023,Excellent service and brilliant design. Outdoor and indoor.,
1204,307,False,2018,Prices are good but often unfortunately already selected.,
1205,578,True,2020,That's fine... but the bargains from before are no longer available.,
1206,1316,False,2020,The employees are super happy...and the bargain hunters are sure to find something nice too,
1207,349,True,2023,A large selection of various types of sports equipment.,
1208,374,True,2023,Top offers and selection of,
1209,1506,True,2018,Lots of choice and good advice. Sometimes the chance of bargains,
1210,51,False,2019,I have owned a PUMA watch for over 20 years and wanted to find out the exact model name from Puma. One might think that this would be an easy task. At Puma you see it differently! It took FIVE months until Puma gave me a final and …,
1211,454,False,2023,The one bro at the checkout (easily 40 biceps) cashed in on us like a lion,
1212,1378,True,2019,"Good selection, but not my taste",
1213,1882,True,2020,always good offers and staff is very nice,
1214,1143,False,2021,"As always, there's a lot going on, but once again we got some great action...",
1215,1759,True,2020,"Large outlet and large selection. Prices ok.
Gladly again.",
1216,1709,True,2018,"Didn't want to buy anything, but still came from the store with a new sports bag 🙂 great prices, great products …",
1217,1321,True,2020,I recommend. A very large selection in one place,
1218,1853,False,2022,Good prices and helpful and very friendly staff,
1219,1685,False,2022,"Friendly staff, cheap and large selection",
1220,1730,True,2023,Always good if you're looking for cheap branded shoes....',
1221,1252,True,2018,Good prices but not all products available,
1222,690,True,2018,Very well-stocked outlet center with affordable prices and a wide range of offerings.,
1223,1283,True,2020,Very good for sports and has things you wouldn't get otherwise,
1224,1385,True,2021,"It was my first time there and I have to say I was overwhelmed by what was on offer.
Worth a trip.",
1225,1846,False,2021,"The goods are beyond amazing
Warn send mehr als wunderbar",
1226,1069,True,2019,"Large selection, good prices, nice advice",
1227,838,True,2022,"Super cheap, super nice staff, just great",
1228,655,True,2020,"Great, but the prices are still decent",
1229,7,True,2021,"Puma gives you the VAT but increases the prices at the same time.
Shoes that cost 35 back then now cost 50.",
1230,1138,True,2018,"great selection, lots of bargains, good parking, friendly, helpful staff",
1231,84,False,2020,"Found really nice things, especially for sports. Reduced and another 70% off.",
1232,284,False,2022,Shoe sizes for average sizes only. 46 almost non-existent.,
1233,745,True,2018,"Far too expensive, more selection and better prices online. Poor parking options.",
1234,666,True,2023,As always everything is fine,
1235,1655,True,2022,I really like it and always find some snappers,
1236,686,False,2019,Sometimes good offers. Often find something for me and children.,
1237,1720,True,2019,Good shopping but nothing comes for free as many people think,
1238,1843,True,2021,Many things are not expensive and are available for the whole family.,
1239,1130,True,2020,"Well stocked, helpful staff, good prices. thumbs up",
1240,582,True,2021,"Optional, but expensive. At least there weren't good prices when we went.",
1241,1172,True,2018,"Good selection, you'll be happy to go there again",
1242,532,True,2019,"Very chic exterior, unfortunately a little too little selection for men 🤔 my wife, on the other hand, was very satisfied. …",
1243,1291,False,2020,"For an outlet, the presentation of the offer is successful and the prices are also appropriate for such an outlet.",
1244,767,True,2020,Very large selection and good prices!,
1245,738,True,2021,Good store has everything you need for sports etc.,
1246,1064,True,2019,"Great selection, very tidy and good prices",
1247,1155,True,2021,Better than Adidas. Whatever sizes are not in the outlet will be taken out of stock. Top address for sportswear.,
1248,382,True,2020,Very nice staff. Lots of bargains and new goods to be found!,
1249,326,False,2020,"Good selection in all sizes and good offers, as a real outlet should be 😀 …",
1250,49,True,2020,"Super friendly, great stuff and always great offers",
1251,1983,True,2019,Love never ends. I advise everyone who visits the place to take (Rabatt-Karte) a discount card obtained from the subsidiary stores of the Oumah company.,
1252,416,True,2017,"Always worth a visit.
Great outlet prices and special items.",
1253,1986,True,2021,The concept store at the headquarters has a wide range of items to buy.,
1254,395,True,2019,Super good...heavily purchased and the prices are great,
1255,248,True,2018,"I don't see a large assortment, modern sales rooms but cheap prices that make it worth driving long distances here.",
1256,1379,True,2019,"Was there for the first time, I really liked it.",
1257,1035,True,2020,Very pleasant shopping and bargains are also available. It was worth it.,
1258,1248,True,2020,"Good bargains, nice employees. Large selection",
1259,670,False,2023,Top selection,
1260,617,True,2019,Great prices and always leave with full pockets,
1261,1792,True,2023,Lots of beautiful things.,
1262,930,True,2024,Very fair partner for years,
1263,312,False,2021,"They love card payments, so I paid in cash.",
1264,1061,True,2019,Nice personel. Good prices. Good choice,
1265,339,True,2022,"Modern shopping, lots of offers and a food factory right next to it :)",
1266,1086,True,2023,Always happy to go there and get a few bargains again,
1267,491,True,2017,"Very well organized, great diversity of products and attentive and friendly staff.",
1268,1809,True,2022,"A top brand, you get brand quality at an affordable price.",
1269,181,True,2019,Great location you can get a bargain,
1270,904,False,2018,"The place has a good atmosphere, things are cheap, they have sports shoes and clothing as well as urban shoes and they have a wide variety of soccer shoes.",
1271,107,False,2023,Excellent! Everything fine! Found everything! Bought everything!,
1272,1256,True,2020,"It was very empty, which was good, but unfortunately I didn't find anything nice",
1273,633,True,2019,Large selection of discounted items. Shoes for men in particular are very beautiful.,
1274,55,True,2022,Top good offers also for small children,
1275,868,True,2018,Competent staff and good selection A little cheaper than in the store. Proper snaps need to be made on shoes,
1276,1102,True,2019,Top outlet! Good selection and great prices. It's worth it!,
1277,1160,True,2019,Best outlet in Herzogenaurach. Good selection and often with good promotions and bargains. Also recommended for price.,
1278,369,True,2023,4 stars value for money,
1279,1878,True,2020,"Excellent service, affordable prices, classy quality",
1280,834,True,2020,"Good prices, nice service. I recommend.",
1281,1078,True,2019,"Great, I like it, very good prices",
1282,135,True,2020,Tidy and large selection of shoes. Clothing is a bit uncluttered. Was expecting more here.,
1283,376,True,2020,Huge selection of things. Helpful staff. It's just not what it used to be.,
1284,1724,True,2021,"Great store.
Very large and competent staff.",
1285,611,True,2018,Good selection of sporting goods. Recommended at any time. Bargain addiction,
1286,560,True,2022,"Very nice, 2 story shop.
Clearly arranged",
1287,413,True,2018,A real experience! Huge offer. ... Bringing time is advisable,
1288,998,True,2023,The selection was huge…,
1289,1805,True,2021,"Nice shop, just have to queue a bit",
1290,552,False,2023,Very great offers,
1291,677,True,2019,"We always find something here. There is something for everyone. good selection, different sizes available.",
1292,1175,True,2018,Bought two pairs of shoes straight away. Price good. Selection good too. Recommended.,
1293,1901,True,2023,"Large Puma store, nice selection but the promotions aren't exactly a hit.",
1294,38,True,2021,Prices are affordable but sizes and options are very limited,
1295,824,True,2022,Very large selection and great promotions.,
1296,169,False,2023,Mega shopping opportunities...,
1297,764,False,2021,Great offer and very friendly staff.,
1298,953,True,2019,Great prices. Good shoes start at just 10 euros,
1299,292,True,2018,Very good offers but you have to compare,
1300,1785,True,2020,"Nice Outlet! In honor of Muttertag, we made another 30 percent discount on women's shoes!",
1301,103,True,2023,"Great prices, nice team",
1302,308,True,2020,"You can get one or two bargains, you just have to look",
1303,1553,False,2018,Finding so many suitable things in such a short time is great 😊 …,
1304,27,True,2018,Large shopping halls. Many promotions and discounts. It's worth going with your family.,
1305,1770,True,2019,"Lots of selection, good prices, nice staff",
1306,1738,True,2020,Super great outlet. We recommend. Great prices,
1307,1924,True,2022,"Super, zero point prices. Wide range of Puma products and only Puma.",
1308,1585,True,2016,"Of all the outlets in Herzogenaurach, the Puma outlet is the best.
The prices and huge selection are unbeatable.
Always worth a visit again and again.
Keep it up.",
1309,1579,True,2018,There is hardly a better place to get the latest PUMA shoes or clothing cheaply.,
1310,802,True,2021,Not much on offer for average consumers. Perfect for stylers.,
1311,811,False,2013,"A bit of a hassle for a Slovak, but it's definitely worth it to combine purchases and a trip to Bavaria, free prices, good choice",
1312,216,False,2019,There are always good offers here,
1313,477,True,2020,Nice store. You can find one or two bargains.,
1314,1292,True,2018,"outlet? This is a simple shop, no special goods, no special prices. Just a shame.",
1315,75,True,2020,Really great and you can get a real bargain,
1316,1747,True,2020,Attractive store... Good selection... Good offers,
1317,1663,False,2023,unfortunately a bit crowded on the weekend,
1318,1861,True,2017,"Se schön! I really like this store
Many beautiful things!Always PUMA!!",
1319,1263,False,2020,All I can say is thumbs up. So much choice,
1320,1745,False,2022,"Very friendly staff, good prices.",
1321,1153,False,2022,"Prices are too high, not enough selection...",
1322,1936,True,2021,"Everything was very good, service was always very cool and friendly",
1323,1224,True,2020,;)super. The choice is huge. Lots of parking spaces. friendly staff.,
1324,494,True,2017,Large selection and very good prices! It's worth it!,
1325,90,False,2022,You have to look and you'll find something.,
1326,354,True,2023,Very large selection,
1327,352,True,2018,Always a bargain. Good choice.,
1328,945,False,2018,Very large selection of clothes etc. Prices are also nice and low,
1329,1505,True,2018,You can always find great bargains,
1330,1669,False,2021,Positively surprised...Puma has had a place in my wardrobe for years.,
1331,768,True,2022,Found a few items. Price ok.,
1332,389,True,2018,"Great offers, best quality. I always buy my shoes there.",
1333,269,True,2020,"You can find one or two bargains, but things used to be even better",
1334,1413,True,2023,Perfect selection of goods and extra prices,
1335,1552,True,2023,You have to see it.,
1336,1718,False,2019,"It was great to shop, friendly staff and good products",
1337,1773,False,2019,Great there. It was a pleasure. Great bargain,
1338,994,True,2018,Large selection on several floors. At good prices,
1339,750,True,2021,"Parking, large selection, also discounts on older models",
1340,1943,True,2021,👍 …,
1341,496,False,2021,"Great outlet

You can always find something …",
1342,961,True,2019,Large selection!,
1343,1206,True,2023,Top selection,
1344,858,False,2022,There have been “better” bargains there,
1345,839,False,2023,Found what we wanted 😀 …,
1346,566,True,2020,Selection like in a supermarket. Both carry the same items. No shopping or brand experience.,
1347,1872,False,2023,Opportunity for bargain hunters...,
1348,625,True,2019,Not necessarily cheaper than online. But big selection.,
1349,1275,True,2020,"It's ok, there's a good selection and it's also cheap",
1350,276,True,2019,Everything great. Only the choice of shoes could have been better.,
1351,1595,False,2020,"Always reduced individual pieces, new designs, shoes, jackets and now even ""workwaere"" work trousers and jackets for him and her.",
1352,1363,False,2021,"Great to come back, something for everyone",
1353,840,False,2022,"Great offer, friendly staff",
1354,695,True,2022,Tourist and outlet rip-off. No real bargains. You can save yourself.,
1355,1959,True,2023,There are wonderful branded items from Ferrari and Porsche.,
1356,789,True,2018,"Average selection, prices not great",
1357,1074,False,2022,Great selection good prices,
1358,659,True,2023,Always worth a visit,
1359,228,True,2019,Great selection. Good bargains possible,
1360,762,False,2019,Very nice staff who strive to fulfill customer requests.,
1361,114,True,2019,Always worth a visit. Great selection,
1362,1367,False,2021,just a shop,
1363,1096,False,2022,Really great for shopping for the whole family.,
1364,506,True,2019,"Good selection of sportswear, usually not too crowded. You always find something.",
1365,1871,True,2023,The products are amazing and the price is affordable,
1366,687,True,2021,"Just super cool, everyone is super nice and nice and friendly",
1367,852,True,2022,"Good selection, fashionable sportswear, good price-performance ratio.",
1368,478,False,2018,Very good selection at cheap prices👍 …,
1369,1501,False,2020,"The goods are good, Puma is Puma. But it's better to go there yourself than order online because their delivery service is a disaster.",
1370,1372,True,2022,"Great, huge store. There's always something to be found in the outlet!",
1371,933,False,2021,Was f f f fresh just met the true legend Mario Basler. Kiss Kiss Kiss,
1372,635,False,2020,All of a sudden you can no longer get percentages through university IDs and the excuse has never existed before,
1373,1454,True,2020,Mega prices. Hunting for bargains is fun here.,
1374,1409,True,2019,Large offer top selection good sellers,
1375,304,False,2021,Good selection and lots of offers ☺️,
1376,1690,True,2020,Unbeatable prices.,
1377,1961,True,2021,You can always find a bargain here.,
1378,333,False,2022,Great prices! Great offers!,
1379,1858,True,2022,Top design quality. And you can also find great offers!,
1380,120,True,2018,Very great center!! Good and fair prices!! Much better than the overpriced Adidas Center.,
1381,52,False,2021,All clothes are cheaper on sale online than here in the so-called outlet.,
1382,548,False,2023,Coolly done and lots of choice,
1383,1751,True,2018,Pleasant/modern furnishings and clear. Inexpensive and well sorted.,
1384,468,True,2022,"Super cool, definitely worth it.",
1385,1165,True,2019,Once again I found a lot more than I wanted... 😎 …,
1386,1950,True,2018,"Collection of past years. The price is reasonable. Products for children, men and women.",
1387,65,True,2020,Are you serious? Adidas tops it again but for a store mostly standard street prices😐 …,
1388,1903,True,2023,Outlet with prices like any other store,
1389,722,False,2023,Very well bought,
1390,1462,False,2023,Great offer at top prices 👍 …,
1391,1884,False,2021,"There is currently little choice and no opportunity to try on, because of Corona.",
1392,273,True,2017,I always find my fitness clothes. They have everything and great prices.,
1393,1498,False,2021,"Always good, always a great pleasure. Like once a year",
1394,950,True,2020,"Excellent. Cool, I don't have to say more, you have to see for yourself",
1395,1072,True,2022,Good prices and friendly staff!,
1396,1026,True,2019,Huge selection with some really good bargains. Paradise for all Puma fans 😃 …,
1397,8,True,2019,"Typical outlet with promos and previous season goods. Since it is in the headquarters, but larger selection than other outlets.",
1398,1361,True,2020,"Men have a good selection, women less, but still 4 * because of the constantly changing range",
1399,310,False,2022,It is not worth it. It's not more expensive in the store at home.,
1400,1057,True,2017,Employees are genuinely nice when you find them,
1401,1145,False,2019,In my opinion it's the only outlet store in town where you can really get bargains.,
1402,524,True,2020,"Hard to say why the Puma's are the best in Herzo? Difficult? No, because there is quality at good prices!",
1403,11,True,2020,Cheap and simply a very large selection...,
1404,579,True,2021,"Versatile offering and, depending on the fashion trend, at the recommended retail price or even tried and tested items at top outlet prices.",
1405,1266,True,2023,The café next door is always worth a visit,
1406,482,True,2019,Cool shoes and clothes at really reasonable prices. Shopping is fun here.,
1407,1071,True,2022,Nice store with friendly employees!,
1408,165,True,2023,"Great selection, good prices",
1409,1332,True,2020,Mostly just what no one needs. The best thing to do is go to a real sports store!,
1410,853,True,2019,"Nice atmosphere for shopping, unfortunately not what we wanted in stock",
1411,1158,True,2019,Large selection of sports clothing. Often from last season. Prices vary greatly.,
1412,1204,True,2023,If you're lucky you'll find something.,
1413,984,True,2020,Great offers. One of the best outlet stores I know,
1414,1944,True,2020,"This time there was no choice at all, so Puma nothing special. My opinion 🙄 …",
1415,1229,False,2020,Great to buy beautiful and current quality sneakers.,
1416,965,False,2022,"The loud music is a bit annoying, otherwise ok.",
1417,637,False,2023,There's always a bargain,
1418,734,True,2020,"Well, average at best, very little selection, especially when it comes to plus sizes",
1419,1928,True,2017,Good outlet. Size selection. It's practical that there are also other outlets in the immediate vicinity.,
1420,290,True,2018,Definitely a great location. A visit is always worth it.,
1421,1233,True,2020,Lots of things at very attractive prices! Real discounts,
1422,1346,True,2018,"Quiet location, not as crowded as at Adidas. Few people and good prices",
1423,1719,True,2022,You can get great bargains,
1424,1005,True,2019,Nice shopping. You can do it again,
1425,654,True,2018,"Good selection, always some good deals",
1426,698,True,2020,A very good and quality store,
1427,1004,True,2020,"I would have liked more selection from puma, most of the items were only available up to XL :-(",
1428,1459,False,2020,"Anyone who searches will find. If you can't find it, keep looking. 99% of the time you don't have to look any further 🤗 …",
1429,559,False,2022,Something for everyone to grab if you're not looking for something specific.,
1430,649,True,2019,A little more chaotic than the competition. Prices a little cheaper than the neighbors,
1431,742,False,2022,Once a Puma always a Puma... Chic outlet with great offers... Not as bloated and overcrowded as on the other side...,
1432,1017,True,2017,"Large selection of individual parts, very good prices.",
1433,138,False,2019,"If it's right, you can get top quality here at a low price",
1434,1396,False,2020,Very rude staff showed no interest in selling anything,
1435,1899,True,2020,"Today I was there again, I found nice things again. as always...",
1436,661,False,2020,"Large selection and helpful staff, recommended",
1437,206,True,2019,"Good selection, unfortunately only the most common sports are represented.",
1438,311,False,2020,"The blonde saleswoman on the first floor complains that the customers and children are too loud, I hope the lady gets at least one warning",
1439,909,True,2019,"Nice selection, but the prices are still questionable...",
1440,1815,True,2022,"Everything fine.
Nice helpful staff.",
1441,1280,False,2020,Always worth a visit if you're in the area.,
1442,1246,True,2019,SALE... That says it all 😃 I got great things at a bargain price …,
1443,1436,True,2023,"Very tidy, friendly staff",
1444,1578,True,2022,"Great range, top selection",
1445,74,True,2020,Good selection and for almost all sizes,
1446,31,True,2022,Top selection and very helpful staff!!,
1447,709,False,2023,I'm there every year,
1448,891,False,2023,,
1449,1265,True,2020,"Outlet is a great shopping experience, especially the ultra friendly and extremely helpful staff.",
1450,175,True,2020,Customer service was non-existent. Hardly found an employee who gave advice,
1451,476,True,2021,"Very nice Puma outlet, at the foot of the brand's headquarters, in Herzoguenorac. An extensive offer for all budgets.",
1452,1132,True,2023,Not really much choice,
1453,205,True,2022,Great store with great bargains,
1454,1410,True,2020,Ultimate huge store with a very extensive range. Again and again....,
1455,1207,False,2018,"TOP TOP TOP, always have top goods on offer at really good prices👍👍👍 …",
1456,1495,True,2018,Great selection and great prices,
1457,1969,False,2023,The assortment is not very good.,
1458,294,False,2023,With luck you found two cheap items.,
1459,877,True,2021,If you are ever in the area you should visit it.,
1460,1449,False,2020,Bought a lot for great prices.,
1461,1827,True,2020,"Very good prices on outlet products.
Especially compared to the other two brands: adidas and nike",
1462,1027,False,2017,"Just awesome, great, etc...
Courage, what else can describe it?",
1463,940,True,2018,Great selection - Not so cheap prices,
1464,1812,True,2023,Top address for top sporting goods!!!,
1465,880,False,2019,"Nice, spacious outlet, clear and well sorted, cheap!!!",
1466,1264,True,2020,"Unfortunately, what you were looking for wasn't there again. Very crowded",
1467,1885,True,2019,Good deals. Sometimes not much choice.,
1468,1651,True,2020,Well sorted and some cheap outlet goods.,
1469,244,False,2021,Great shop! Always a pleasure😊 …,
1470,1287,True,2020,Super clear business. Just too few employees,
1471,1109,True,2019,Good selection and good prices. Special offers,
1472,550,True,2018,"Good selection, discounts in the other outlets a little better",
1473,1016,True,2019,Great prices and something for everyone. Puma quality outlet prices :),
1474,788,True,2019,Very good offers and very nice and helpful staff,
1475,1845,True,2018,"I didn't find anything in the Puma ""Store"" because they only seem to sell what no one else wants.",
1476,766,False,2017,Super outlet store very well stocked and a lot of things bought very clearly,
1477,1382,True,2019,"Unlike Adidas, credit cards are accepted. Shopping is fun there.",
1478,95,False,2023,There are very good discounts😁 …,
1479,1262,True,2018,"Always good offers, free parking",
1480,1910,True,2023,"Everything was great, the shopping went well",
1481,1652,False,2018,"Everything went to my satisfaction.
I always enjoy coming back there.",
1482,530,True,2020,"Only small sizes, S, M also shoes barely 44 and larger",
1483,1309,True,2019,Very good offer and clearly laid out.,
1484,1417,True,2021,Great shop with very nice employees 😊 …,
1485,404,True,2017,Great outlet store. Good selection and changing promotions with additional discounts,
1486,1211,True,2023,Always good for a bargain,
1487,1889,True,2019,For lovers of the brand. Occasions. Well kept shop,
1488,861,True,2020,"Not a good selection for my size, everything too short.",
1489,1627,True,2021,Always a bargain every now and then 😉 …,
1490,1951,True,2020,Very large selection and good prices,
1491,1432,True,2021,"Puma is just not my thing!
But if you like it, you'll like it...",
1492,1431,True,2019,Good deals. Huge selection,
1493,1739,True,2023,"Didn't shop, kid went to Puma Camp",
1494,1821,True,2020,"Not as I imagined, in the end we bought something at the normal price",
1495,813,False,2021,Great quality at very decent prices,
1496,176,True,2020,Really nice staff and great prices,
1497,1324,False,2018,👍 Unfortunately the selection is very mediocre and rather junky …,
1498,1727,False,2023,Partial offers minus 50%,
1499,1702,True,2018,Great shop with unbeatable prices. This makes shopping for sports clothes fun,
1500,111,True,2019,Good selection and parking options. Very crowded on weekends.,
1501,1319,True,2020,"PUMA Outlet Herzogenaurach is a clearance store. Nice service, good prices.",
1502,1778,True,2020,"Huge selection, great prices",
1503,1278,False,2018,Variety of products and substantial discounts in certain periods,
1504,1209,True,2018,Very good and you will find it meets most of your needs,
1505,1456,True,2020,"Clean, well sorted. Little staff that could advise you.",
1506,1704,True,2020,"As always, good selection and prices",
1507,1949,True,2023,Good store. OK.,
1508,983,False,2023,Price performance okay,
1509,812,True,2021,"Thank you.
Great price after everything.",
1510,243,False,2019,"You can shop here, enjoy leisure time and do sports",
1511,1245,True,2019,Good selection of basics at very good prices.,
1512,1042,True,2018,Very nice staff! Large selection!,
1513,123,False,2022,Good selection and value for money,
1514,608,True,2019,A store with a good price-value ratio and a large stock of goods!,
1515,1692,False,2019,Friendly and helpful staff. Won't be my last visit,
1516,1634,False,2020,Loading is ok. Good choice,
1517,1583,True,2018,Was OK. But it's too far for us to drive...,
1518,1345,True,2020,Unfortunately there is no cordon bleu with potato salad here. 🙄 …,
1519,601,True,2020,If you want to buy quality I recommend PUMA.,
1520,377,True,2020,Huge selection but a lot of things are not much reduced.,
1521,685,False,2018,"Friendly staff, great bargains and a nice children's corner👍 …",
1522,708,False,2023,My shopping was so wonderful,
1523,1073,False,2023,"No order, hardly any choice",
1524,1139,True,2019,"Great offers, nicely laid out.",
1525,357,True,2020,"Great offers, great quality",
1526,1580,True,2018,"It was very crowded on Saturday, but you could get bargains",
1527,1036,False,2020,Anyone who likes to buy cheaper branded goods will definitely find what they are looking for here.,
1528,1660,True,2020,Great prices and all sizes in stock,
1529,612,False,2022,Great shopping. Great shop,
1530,1421,True,2021,Great if you need something from Puma. Very modern and there are real bargains,
1531,1129,True,2020,Cheap prices. Good choice.,
1532,731,True,2020,Quite a drop in the offer and discounts since my last visit,
1533,1279,True,2020,Great prices. Great offers.,
1534,56,True,2019,Bernd got his Puma T-shirt more expensively than I did in the online shop directly at Puma... Outlet?? Hello??,
1535,1018,True,2020,The selection was better,
1536,1638,False,2022,Very cool outlet with fair prices 😉 …,
1537,778,False,2018,top store and very good prices,
1538,236,True,2020,"Good prices, not too crowded!",
1539,96,True,2020,The best prices in the entire network of puma outlets in Europe.,
1540,999,True,2020,Somehow better than next door at Adidas. It's also a question of what you need...,
1541,1192,True,2023,Great selection,
1542,1837,True,2020,I quickly found what I was looking for from the huge selection,
1543,1425,True,2023,Great offers,
1544,650,False,2019,Very good selection and prices👍 …,
1545,863,True,2020,Unfortunately there is relatively little selection for women.,
1546,1618,True,2018,"Good prices, but the selection isn't too big",
1547,68,False,2020,"Great purchase, always happy",
1548,1938,False,2018,Things are cheap here and the quality of the rafting is good.,
1549,499,True,2018,"Large selection, lots of parking, reasonable prices",
1550,1880,True,2020,You can really find a lot there,
1551,675,True,2020,I always find great bargains here,
1552,769,True,2021,"Nice outlet, large selection, prices are good",
1553,328,True,2017,"Very spacious, shoe selection less large than expected, but lots of training items",
1554,0,True,2019,Cheap prices and even I can find something suitable here.,
1555,1937,True,2023,Very good and cheap,
1556,1189,True,2019,We got some really good bargains here🤙 …,
1557,1330,True,2017,More expensive than many online shops. RRP on the sneakers are sometimes pure moon prices,
1558,591,True,2021,"Was disappointed, price/performance ratio was nothing, rather cheap goods",
1559,1271,True,2023,Really really good,
1560,398,False,2018,Very good price-performance ratio. Top,
1561,772,True,2020,Anyone who was at Addias should also take a look at Puma. It's almost next door.,
1562,492,True,2023,Good choice,
1563,623,False,2021,I always think it's great there,
1564,704,True,2020,Great deals and promotions on clothing and footwear,
1565,857,False,2018,"Good price, excellent quality parts",
1566,314,False,2021,"In offers, ridiculous prices I recommend 100/%",
1567,786,True,2020,Good shop but not modern building!!!,
1568,164,False,2023,Everything OK,
1569,1444,True,2021,Already there. I drive a long time and I always shop.,
1570,140,True,2021,"Cool stuff, good prices.",
1571,759,True,2023,If you want Puma you just have to come by.,
1572,932,False,2018,Good prices and lots of choice,
1573,1652,True,2020,Factory sales as you would expect Top products at a reasonable price...,
1574,1247,True,2022,Always good prices 👍 …,
1575,779,True,2020,Size selection and friendly staff.,
1576,119,False,2023,Very nice things!,
1577,43,True,2021,Always a good bargain.,
1578,1613,False,2022,I always enjoy being here 👍 …,
1579,1891,True,2017,Well now you all know the story of Puma and Adidas and the two Dassler brothers Rudolf and Adi Dassler :),
1580,1359,True,2020,"good deal, but not for every taste.",
1581,725,True,2019,Very cool... great diversity of products,
1582,1681,True,2020,No queues at the checkouts. Lots of good products,
1583,859,False,2019,Huge selection good prices 👍👍👍 …,
1584,761,True,2023,Great sporting goods manufacturer. My favorite 👍👍👍👍👍 …,
1585,542,True,2019,Outlet stop. Less choice than expected,
1586,139,True,2018,Large selection and sometimes more pleasant prices,
1587,116,True,2020,There weren't the football jerseys we wanted. We drove 180km there😡 …,
1588,1958,True,2020,"Based on the prices, there is no point in going at all.... in any other place the prices are the same",
1589,92,False,2020,I liked that very much.,
1590,706,True,2023,Was very nice,
1591,1300,True,2023,Interesting prices and goods.,
1592,1281,True,2018,Great selection and affordable prices!,
1593,313,False,2022,Very good reasonable prices,
1594,498,True,2018,Excellent!,
1595,1955,True,2020,There are very good products and big discounts,
1596,1140,True,2020,Not cheap but lots of choice.,
1597,407,True,2021,Great selection good prices,
1598,1226,False,2021,Top outlet with great selection and prices,
1599,1757,True,2020,"One of our favorite outlets, often has seasonal sales, where you can buy great things for next to nothing.",
1600,1860,True,2022,great quality to buy cheaply,
1601,1856,True,2020,"Lots of choice, but also a bit stressful",
1602,190,True,2020,Always great offers,
1603,98,True,2019,Prices and selection are very highly recommended...,
1604,1402,False,2023,Very good,
1605,879,False,2018,"As always, a great stopover, in conjunction with the cafe to and from Austria",
1606,632,True,2018,"Anyone who has ever shopped in the USA will not go into a shopping frenzy in Germany, even in an outlet.",
1607,1285,True,2023,I somehow like the Adidas outlet better,
1608,1737,True,2021,"Good brand, fair prices.",
1609,1820,False,2020,Price and selection are simply great,
1610,921,True,2022,"Too full, otherwise good as always.",
1611,490,True,2018,Great shop. But not much going on.,
1612,1485,False,2020,"Little selection, not all sizes available",
1613,1386,True,2018,Good selection at fair prices.,
1614,1134,True,2019,Lots of different sporting goods at some really good prices.,
1615,1257,True,2021,Very nice and spacious outlet with current fashion,
1616,362,True,2019,Friendly and helpful staff would be happy to come back,
1617,1940,False,2019,"Mine. People. Very happy to buy. There a. At Puma.
Already. Years . …",
1618,122,False,2020,"Large parking lot. Selection, good...",
1619,929,True,2018,You can get real bargains here,
1620,1736,False,2020,"Has worn off a lot, won't go back",
1621,842,True,2019,"Great thing here, you can find a bargain in every sports area.",
1622,740,True,2020,"A good selection of things, a very nice and modern shopping center.",
1623,137,True,2019,Very good ambience and good prices,
1624,1788,True,2023,"Good selection, solid prices.",
1625,678,False,2018,I like cougar. I only have everything from Puma. You have a good selection and can always find something😊 …,
1626,1908,True,2019,I can also shop online for the prices,
1627,153,True,2019,Super sorted. Good prices!,
1628,682,True,2019,"Typical outlet, good offer, for prices.",
1629,1351,False,2022,By far better than all the other outlets around it.,
1630,1947,False,2020,It has everything at better prices than the competition.,
1631,1503,True,2020,Very nice outlet with a lot of selection,
1632,1980,False,2023,Price + quality super,
